,method_num,host_num,content_length,url_len,digits,spec_chars,not_alpha_chars,payload_args,c_len,c_digits,c_spec_chars,c_not_alpha_chars,c_payload_args
30953,2,1,0,57,7,8,18,0,0,0,0,0,0
30954,2,1,0,53,8,8,19,0,0,0,0,0,0
30955,2,1,0,53,8,8,19,0,0,0,0,0,0
30956,2,1,0,53,8,8,19,0,0,0,0,0,0
30957,2,1,0,59,7,8,18,0,0,0,0,0,0
30958,2,1,0,56,7,8,18,0,0,0,0,0,0
30959,2,1,0,65,7,8,18,0,0,0,0,0,0
30960,2,1,0,48,7,7,17,0,0,0,0,0,0
30961,2,1,0,128,13,14,38,5,0,0,0,0,0
30962,0,1,70,57,7,8,18,0,70,6,5,19,4
30963,2,1,0,122,12,13,33,5,0,0,0,0,0
30964,0,1,60,61,7,8,18,0,60,5,4,14,4
30965,2,1,0,71,8,9,21,1,0,0,0,0,0
30966,0,1,4,66,7,8,18,0,4,1,0,2,0
30967,2,1,0,58,7,8,18,0,0,0,0,0,0
30968,2,1,0,91,7,9,21,1,0,0,0,0,0
30969,0,1,33,57,7,8,18,0,33,0,0,2,0
30970,2,1,0,59,7,8,18,0,0,0,0,0,0
30971,2,1,0,95,12,11,29,3,0,0,0,0,0
30972,0,1,38,56,7,8,18,0,38,5,2,10,2
30973,2,1,0,60,7,8,18,0,0,0,0,0,0
30974,2,1,0,299,46,24,92,13,0,0,0,0,0
30975,0,1,239,59,7,8,18,0,239,39,15,73,12
30976,2,1,0,75,8,9,22,1,0,0,0,0,0
30977,0,1,17,57,7,8,18,0,17,1,0,3,0
30978,2,1,0,58,7,8,18,0,0,0,0,0,0
30979,2,1,0,55,7,8,18,0,0,0,0,0,0
30980,2,1,0,56,7,8,18,0,0,0,0,0,0
30981,2,1,0,57,7,8,18,0,0,0,0,0,0
30982,2,1,0,67,7,9,19,0,0,0,0,0,0
30983,2,1,0,66,7,9,19,0,0,0,0,0,0
30984,2,1,0,67,7,9,19,0,0,0,0,0,0
30985,2,1,0,57,7,8,18,0,0,0,0,0,0
30986,2,1,0,321,47,26,96,13,0,0,0,0,0
30987,0,1,262,58,7,8,18,0,262,40,17,77,12
30988,2,1,0,57,7,8,18,0,0,0,0,0,0
30989,2,1,0,57,7,8,18,0,0,0,0,0,0
30990,2,1,0,53,8,8,19,0,0,0,0,0,0
30991,2,1,0,53,8,8,19,0,0,0,0,0,0
30992,2,1,0,53,8,8,19,0,0,0,0,0,0
30993,2,1,0,59,7,8,18,0,0,0,0,0,0
30994,2,1,0,56,7,8,18,0,0,0,0,0,0
30995,2,1,0,65,7,8,18,0,0,0,0,0,0
30996,2,1,0,48,7,7,17,0,0,0,0,0,0
30997,2,1,0,125,14,14,39,5,0,0,0,0,0
30998,0,1,67,57,7,8,18,0,67,7,5,20,4
30999,2,1,0,120,8,13,29,5,0,0,0,0,0
31000,0,1,58,61,7,8,18,0,58,1,4,10,4
31001,2,1,0,71,8,9,21,1,0,0,0,0,0
31002,0,1,4,66,7,8,18,0,4,1,0,2,0
31003,2,1,0,58,7,8,18,0,0,0,0,0,0
31004,2,1,0,91,7,9,21,1,0,0,0,0,0
31005,0,1,33,57,7,8,18,0,33,0,0,2,0
31006,2,1,0,59,7,8,18,0,0,0,0,0,0
31007,2,1,0,99,11,11,30,3,0,0,0,0,0
31008,0,1,42,56,7,8,18,0,42,4,2,11,2
31009,2,1,0,60,7,8,18,0,0,0,0,0,0
31010,2,1,0,308,46,24,91,13,0,0,0,0,0
31011,0,1,248,59,7,8,18,0,248,39,15,72,12
31012,2,1,0,75,8,9,22,1,0,0,0,0,0
31013,0,1,17,57,7,8,18,0,17,1,0,3,0
31014,2,1,0,58,7,8,18,0,0,0,0,0,0
31015,2,1,0,55,7,8,18,0,0,0,0,0,0
31016,2,1,0,56,7,8,18,0,0,0,0,0,0
31017,2,1,0,57,7,8,18,0,0,0,0,0,0
31018,2,1,0,67,7,9,19,0,0,0,0,0,0
31019,2,1,0,66,7,9,19,0,0,0,0,0,0
31020,2,1,0,67,7,9,19,0,0,0,0,0,0
31021,2,1,0,57,7,8,18,0,0,0,0,0,0
31022,2,1,0,312,48,27,99,13,0,0,0,0,0
31023,0,1,253,58,7,8,18,0,253,41,18,80,12
31024,2,1,0,57,7,8,18,0,0,0,0,0,0
31025,2,1,0,57,7,8,18,0,0,0,0,0,0
31026,2,1,0,53,8,8,19,0,0,0,0,0,0
31027,2,1,0,53,8,8,19,0,0,0,0,0,0
31028,2,1,0,53,8,8,19,0,0,0,0,0,0
31029,2,1,0,59,7,8,18,0,0,0,0,0,0
31030,2,1,0,56,7,8,18,0,0,0,0,0,0
31031,2,1,0,65,7,8,18,0,0,0,0,0,0
31032,2,1,0,48,7,7,17,0,0,0,0,0,0
31033,2,1,0,125,14,14,39,5,0,0,0,0,0
31034,0,1,67,57,7,8,18,0,67,7,5,20,4
31035,2,1,0,124,10,13,31,5,0,0,0,0,0
31036,0,1,62,61,7,8,18,0,62,3,4,12,4
31037,2,1,0,71,8,9,21,1,0,0,0,0,0
31038,0,1,4,66,7,8,18,0,4,1,0,2,0
31039,2,1,0,58,7,8,18,0,0,0,0,0,0
31040,2,1,0,91,7,9,21,1,0,0,0,0,0
31041,0,1,33,57,7,8,18,0,33,0,0,2,0
31042,2,1,0,59,7,8,18,0,0,0,0,0,0
31043,2,1,0,100,12,11,31,3,0,0,0,0,0
31044,0,1,43,56,7,8,18,0,43,5,2,12,2
31045,2,1,0,60,7,8,18,0,0,0,0,0,0
31046,2,1,0,308,45,22,92,13,0,0,0,0,0
31047,0,1,248,59,7,8,18,0,248,38,13,73,12
31048,2,1,0,75,8,9,22,1,0,0,0,0,0
31049,0,1,17,57,7,8,18,0,17,1,0,3,0
31050,2,1,0,58,7,8,18,0,0,0,0,0,0
31051,2,1,0,55,7,8,18,0,0,0,0,0,0
31052,2,1,0,56,7,8,18,0,0,0,0,0,0
31053,2,1,0,57,7,8,18,0,0,0,0,0,0
31054,2,1,0,67,7,9,19,0,0,0,0,0,0
31055,2,1,0,66,7,9,19,0,0,0,0,0,0
31056,2,1,0,67,7,9,19,0,0,0,0,0,0
31057,2,1,0,57,7,8,18,0,0,0,0,0,0
31058,2,1,0,295,50,24,97,13,0,0,0,0,0
31059,0,1,236,58,7,8,18,0,236,43,15,78,12
31060,2,1,0,57,7,8,18,0,0,0,0,0,0
31061,2,1,0,57,7,8,18,0,0,0,0,0,0
31062,2,1,0,53,8,8,19,0,0,0,0,0,0
31063,2,1,0,53,8,8,19,0,0,0,0,0,0
31064,2,1,0,53,8,8,19,0,0,0,0,0,0
31065,2,1,0,59,7,8,18,0,0,0,0,0,0
31066,2,1,0,56,7,8,18,0,0,0,0,0,0
31067,2,1,0,65,7,8,18,0,0,0,0,0,0
31068,2,1,0,48,7,7,17,0,0,0,0,0,0
31069,2,1,0,129,14,14,39,5,0,0,0,0,0
31070,0,1,71,57,7,8,18,0,71,7,5,20,4
31071,2,1,0,117,8,13,29,5,0,0,0,0,0
31072,0,1,55,61,7,8,18,0,55,1,4,10,4
31073,2,1,0,71,8,9,21,1,0,0,0,0,0
31074,0,1,4,66,7,8,18,0,4,1,0,2,0
31075,2,1,0,58,7,8,18,0,0,0,0,0,0
31076,2,1,0,91,7,9,21,1,0,0,0,0,0
31077,0,1,33,57,7,8,18,0,33,0,0,2,0
31078,2,1,0,59,7,8,18,0,0,0,0,0,0
31079,2,1,0,95,12,11,29,3,0,0,0,0,0
31080,0,1,38,56,7,8,18,0,38,5,2,10,2
31081,2,1,0,60,7,8,18,0,0,0,0,0,0
31082,2,1,0,310,49,25,97,13,0,0,0,0,0
31083,0,1,250,59,7,8,18,0,250,42,16,78,12
31084,2,1,0,75,8,9,22,1,0,0,0,0,0
31085,0,1,17,57,7,8,18,0,17,1,0,3,0
31086,2,1,0,58,7,8,18,0,0,0,0,0,0
31087,2,1,0,55,7,8,18,0,0,0,0,0,0
31088,2,1,0,56,7,8,18,0,0,0,0,0,0
31089,2,1,0,57,7,8,18,0,0,0,0,0,0
31090,2,1,0,67,7,9,19,0,0,0,0,0,0
31091,2,1,0,66,7,9,19,0,0,0,0,0,0
31092,2,1,0,67,7,9,19,0,0,0,0,0,0
31093,2,1,0,57,7,8,18,0,0,0,0,0,0
31094,2,1,0,330,47,26,94,13,0,0,0,0,0
31095,0,1,271,58,7,8,18,0,271,40,17,75,12
31096,2,1,0,57,7,8,18,0,0,0,0,0,0
31097,2,1,0,57,7,8,18,0,0,0,0,0,0
31098,2,1,0,53,8,8,19,0,0,0,0,0,0
31099,2,1,0,53,8,8,19,0,0,0,0,0,0
31100,2,1,0,53,8,8,19,0,0,0,0,0,0
31101,2,1,0,59,7,8,18,0,0,0,0,0,0
31102,2,1,0,56,7,8,18,0,0,0,0,0,0
31103,2,1,0,65,7,8,18,0,0,0,0,0,0
31104,2,1,0,48,7,7,17,0,0,0,0,0,0
31105,2,1,0,132,16,16,43,5,0,0,0,0,0
31106,0,1,74,57,7,8,18,0,74,9,7,24,4
31107,2,1,0,124,15,14,37,5,0,0,0,0,0
31108,0,1,62,61,7,8,18,0,62,8,5,18,4
31109,2,1,0,71,8,9,21,1,0,0,0,0,0
31110,0,1,4,66,7,8,18,0,4,1,0,2,0
31111,2,1,0,58,7,8,18,0,0,0,0,0,0
31112,2,1,0,91,7,9,21,1,0,0,0,0,0
31113,0,1,33,57,7,8,18,0,33,0,0,2,0
31114,2,1,0,59,7,8,18,0,0,0,0,0,0
31115,2,1,0,100,12,11,31,3,0,0,0,0,0
31116,0,1,43,56,7,8,18,0,43,5,2,12,2
31117,2,1,0,60,7,8,18,0,0,0,0,0,0
31118,2,1,0,331,55,29,107,13,0,0,0,0,0
31119,0,1,271,59,7,8,18,0,271,48,20,88,12
31120,2,1,0,75,8,9,22,1,0,0,0,0,0
31121,0,1,17,57,7,8,18,0,17,1,0,3,0
31122,2,1,0,58,7,8,18,0,0,0,0,0,0
31123,2,1,0,55,7,8,18,0,0,0,0,0,0
31124,2,1,0,56,7,8,18,0,0,0,0,0,0
31125,2,1,0,57,7,8,18,0,0,0,0,0,0
31126,2,1,0,67,7,9,19,0,0,0,0,0,0
31127,2,1,0,66,7,9,19,0,0,0,0,0,0
31128,2,1,0,67,7,9,19,0,0,0,0,0,0
31129,2,1,0,57,7,8,18,0,0,0,0,0,0
31130,2,1,0,298,41,23,86,13,0,0,0,0,0
31131,0,1,239,58,7,8,18,0,239,34,14,67,12
31132,2,1,0,57,7,8,18,0,0,0,0,0,0
31133,2,1,0,57,7,8,18,0,0,0,0,0,0
31134,2,1,0,53,8,8,19,0,0,0,0,0,0
31135,2,1,0,53,8,8,19,0,0,0,0,0,0
31136,2,1,0,53,8,8,19,0,0,0,0,0,0
31137,2,1,0,59,7,8,18,0,0,0,0,0,0
31138,2,1,0,56,7,8,18,0,0,0,0,0,0
31139,2,1,0,65,7,8,18,0,0,0,0,0,0
31140,2,1,0,48,7,7,17,0,0,0,0,0,0
31141,2,1,0,130,15,14,40,5,0,0,0,0,0
31142,0,1,72,57,7,8,18,0,72,8,5,21,4
31143,2,1,0,130,8,14,30,5,0,0,0,0,0
31144,0,1,68,61,7,8,18,0,68,1,5,11,4
31145,2,1,0,71,8,9,21,1,0,0,0,0,0
31146,0,1,4,66,7,8,18,0,4,1,0,2,0
31147,2,1,0,58,7,8,18,0,0,0,0,0,0
31148,2,1,0,91,7,9,21,1,0,0,0,0,0
31149,0,1,33,57,7,8,18,0,33,0,0,2,0
31150,2,1,0,59,7,8,18,0,0,0,0,0,0
31151,2,1,0,95,12,11,29,3,0,0,0,0,0
31152,0,1,38,56,7,8,18,0,38,5,2,10,2
31153,2,1,0,60,7,8,18,0,0,0,0,0,0
31154,2,1,0,337,49,26,101,13,0,0,0,0,0
31155,0,1,277,59,7,8,18,0,277,42,17,82,12
31156,2,1,0,75,8,9,22,1,0,0,0,0,0
31157,0,1,17,57,7,8,18,0,17,1,0,3,0
31158,2,1,0,58,7,8,18,0,0,0,0,0,0
31159,2,1,0,55,7,8,18,0,0,0,0,0,0
31160,2,1,0,56,7,8,18,0,0,0,0,0,0
31161,2,1,0,57,7,8,18,0,0,0,0,0,0
31162,2,1,0,67,7,9,19,0,0,0,0,0,0
31163,2,1,0,66,7,9,19,0,0,0,0,0,0
31164,2,1,0,67,7,9,19,0,0,0,0,0,0
31165,2,1,0,57,7,8,18,0,0,0,0,0,0
31166,2,1,0,335,49,28,100,13,0,0,0,0,0
31167,0,1,276,58,7,8,18,0,276,42,19,81,12
31168,2,1,0,57,7,8,18,0,0,0,0,0,0
31169,2,1,0,57,7,8,18,0,0,0,0,0,0
31170,2,1,0,53,8,8,19,0,0,0,0,0,0
31171,2,1,0,53,8,8,19,0,0,0,0,0,0
31172,2,1,0,53,8,8,19,0,0,0,0,0,0
31173,2,1,0,59,7,8,18,0,0,0,0,0,0
31174,2,1,0,56,7,8,18,0,0,0,0,0,0
31175,2,1,0,65,7,8,18,0,0,0,0,0,0
31176,2,1,0,48,7,7,17,0,0,0,0,0,0
31177,2,1,0,125,14,14,39,5,0,0,0,0,0
31178,0,1,67,57,7,8,18,0,67,7,5,20,4
31179,2,1,0,123,10,14,32,5,0,0,0,0,0
31180,0,1,61,61,7,8,18,0,61,3,5,13,4
31181,2,1,0,71,8,9,21,1,0,0,0,0,0
31182,0,1,4,66,7,8,18,0,4,1,0,2,0
31183,2,1,0,58,7,8,18,0,0,0,0,0,0
31184,2,1,0,91,7,9,21,1,0,0,0,0,0
31185,0,1,33,57,7,8,18,0,33,0,0,2,0
31186,2,1,0,59,7,8,18,0,0,0,0,0,0
31187,2,1,0,100,12,11,31,3,0,0,0,0,0
31188,0,1,43,56,7,8,18,0,43,5,2,12,2
31189,2,1,0,60,7,8,18,0,0,0,0,0,0
31190,2,1,0,290,41,23,84,13,0,0,0,0,0
31191,0,1,230,59,7,8,18,0,230,34,14,65,12
31192,2,1,0,75,8,9,22,1,0,0,0,0,0
31193,0,1,17,57,7,8,18,0,17,1,0,3,0
31194,2,1,0,58,7,8,18,0,0,0,0,0,0
31195,2,1,0,55,7,8,18,0,0,0,0,0,0
31196,2,1,0,56,7,8,18,0,0,0,0,0,0
31197,2,1,0,57,7,8,18,0,0,0,0,0,0
31198,2,1,0,67,7,9,19,0,0,0,0,0,0
31199,2,1,0,66,7,9,19,0,0,0,0,0,0
31200,2,1,0,67,7,9,19,0,0,0,0,0,0
31201,2,1,0,57,7,8,18,0,0,0,0,0,0
31202,2,1,0,318,53,27,104,13,0,0,0,0,0
31203,0,1,259,58,7,8,18,0,259,46,18,85,12
31204,2,1,0,57,7,8,18,0,0,0,0,0,0
31205,2,1,0,57,7,8,18,0,0,0,0,0,0
31206,2,1,0,53,8,8,19,0,0,0,0,0,0
31207,2,1,0,53,8,8,19,0,0,0,0,0,0
31208,2,1,0,53,8,8,19,0,0,0,0,0,0
31209,2,1,0,59,7,8,18,0,0,0,0,0,0
31210,2,1,0,56,7,8,18,0,0,0,0,0,0
31211,2,1,0,65,7,8,18,0,0,0,0,0,0
31212,2,1,0,48,7,7,17,0,0,0,0,0,0
31213,2,1,0,133,17,16,44,5,0,0,0,0,0
31214,0,1,75,57,7,8,18,0,75,10,7,25,4
31215,2,1,0,121,8,13,29,5,0,0,0,0,0
31216,0,1,59,61,7,8,18,0,59,1,4,10,4
31217,2,1,0,71,8,9,21,1,0,0,0,0,0
31218,0,1,4,66,7,8,18,0,4,1,0,2,0
31219,2,1,0,58,7,8,18,0,0,0,0,0,0
31220,2,1,0,91,7,9,21,1,0,0,0,0,0
31221,0,1,33,57,7,8,18,0,33,0,0,2,0
31222,2,1,0,59,7,8,18,0,0,0,0,0,0
31223,2,1,0,100,12,11,31,3,0,0,0,0,0
31224,0,1,43,56,7,8,18,0,43,5,2,12,2
31225,2,1,0,60,7,8,18,0,0,0,0,0,0
31226,2,1,0,307,44,23,88,13,0,0,0,0,0
31227,0,1,247,59,7,8,18,0,247,37,14,69,12
31228,2,1,0,75,8,9,22,1,0,0,0,0,0
31229,0,1,17,57,7,8,18,0,17,1,0,3,0
31230,2,1,0,58,7,8,18,0,0,0,0,0,0
31231,2,1,0,55,7,8,18,0,0,0,0,0,0
31232,2,1,0,56,7,8,18,0,0,0,0,0,0
31233,2,1,0,57,7,8,18,0,0,0,0,0,0
31234,2,1,0,67,7,9,19,0,0,0,0,0,0
31235,2,1,0,66,7,9,19,0,0,0,0,0,0
31236,2,1,0,67,7,9,19,0,0,0,0,0,0
31237,2,1,0,57,7,8,18,0,0,0,0,0,0
31238,2,1,0,332,46,26,98,13,0,0,0,0,0
31239,0,1,273,58,7,8,18,0,273,39,17,79,12
31240,2,1,0,57,7,8,18,0,0,0,0,0,0
31241,2,1,0,57,7,8,18,0,0,0,0,0,0
31242,2,1,0,53,8,8,19,0,0,0,0,0,0
31243,2,1,0,53,8,8,19,0,0,0,0,0,0
31244,2,1,0,53,8,8,19,0,0,0,0,0,0
31245,2,1,0,59,7,8,18,0,0,0,0,0,0
31246,2,1,0,56,7,8,18,0,0,0,0,0,0
31247,2,1,0,65,7,8,18,0,0,0,0,0,0
31248,2,1,0,48,7,7,17,0,0,0,0,0,0
31249,2,1,0,131,15,16,42,5,0,0,0,0,0
31250,0,1,73,57,7,8,18,0,73,8,7,23,4
31251,2,1,0,118,8,13,29,5,0,0,0,0,0
31252,0,1,56,61,7,8,18,0,56,1,4,10,4
31253,2,1,0,71,8,9,21,1,0,0,0,0,0
31254,0,1,4,66,7,8,18,0,4,1,0,2,0
31255,2,1,0,58,7,8,18,0,0,0,0,0,0
31256,2,1,0,91,7,9,21,1,0,0,0,0,0
31257,0,1,33,57,7,8,18,0,33,0,0,2,0
31258,2,1,0,59,7,8,18,0,0,0,0,0,0
31259,2,1,0,100,12,11,31,3,0,0,0,0,0
31260,0,1,43,56,7,8,18,0,43,5,2,12,2
31261,2,1,0,60,7,8,18,0,0,0,0,0,0
31262,2,1,0,330,45,23,93,13,0,0,0,0,0
31263,0,1,270,59,7,8,18,0,270,38,14,74,12
31264,2,1,0,75,8,9,22,1,0,0,0,0,0
31265,0,1,17,57,7,8,18,0,17,1,0,3,0
31266,2,1,0,58,7,8,18,0,0,0,0,0,0
31267,2,1,0,55,7,8,18,0,0,0,0,0,0
31268,2,1,0,56,7,8,18,0,0,0,0,0,0
31269,2,1,0,57,7,8,18,0,0,0,0,0,0
31270,2,1,0,67,7,9,19,0,0,0,0,0,0
31271,2,1,0,66,7,9,19,0,0,0,0,0,0
31272,2,1,0,67,7,9,19,0,0,0,0,0,0
31273,2,1,0,57,7,8,18,0,0,0,0,0,0
31274,2,1,0,312,51,25,101,13,0,0,0,0,0
31275,0,1,253,58,7,8,18,0,253,44,16,82,12
31276,2,1,0,57,7,8,18,0,0,0,0,0,0
31277,2,1,0,57,7,8,18,0,0,0,0,0,0
31278,2,1,0,53,8,8,19,0,0,0,0,0,0
31279,2,1,0,53,8,8,19,0,0,0,0,0,0
31280,2,1,0,53,8,8,19,0,0,0,0,0,0
31281,2,1,0,59,7,8,18,0,0,0,0,0,0
31282,2,1,0,56,7,8,18,0,0,0,0,0,0
31283,2,1,0,65,7,8,18,0,0,0,0,0,0
31284,2,1,0,48,7,7,17,0,0,0,0,0,0
31285,2,1,0,125,14,14,39,5,0,0,0,0,0
31286,0,1,67,57,7,8,18,0,67,7,5,20,4
31287,2,1,0,121,8,13,29,5,0,0,0,0,0
31288,0,1,59,61,7,8,18,0,59,1,4,10,4
31289,2,1,0,71,8,9,21,1,0,0,0,0,0
31290,0,1,4,66,7,8,18,0,4,1,0,2,0
31291,2,1,0,58,7,8,18,0,0,0,0,0,0
31292,2,1,0,91,7,9,21,1,0,0,0,0,0
31293,0,1,33,57,7,8,18,0,33,0,0,2,0
31294,2,1,0,59,7,8,18,0,0,0,0,0,0
31295,2,1,0,95,12,11,29,3,0,0,0,0,0
31296,0,1,38,56,7,8,18,0,38,5,2,10,2
31297,2,1,0,60,7,8,18,0,0,0,0,0,0
31298,2,1,0,288,43,24,87,13,0,0,0,0,0
31299,0,1,228,59,7,8,18,0,228,36,15,68,12
31300,2,1,0,75,8,9,22,1,0,0,0,0,0
31301,0,1,17,57,7,8,18,0,17,1,0,3,0
31302,2,1,0,58,7,8,18,0,0,0,0,0,0
31303,2,1,0,55,7,8,18,0,0,0,0,0,0
31304,2,1,0,56,7,8,18,0,0,0,0,0,0
31305,2,1,0,57,7,8,18,0,0,0,0,0,0
31306,2,1,0,67,7,9,19,0,0,0,0,0,0
31307,2,1,0,66,7,9,19,0,0,0,0,0,0
31308,2,1,0,67,7,9,19,0,0,0,0,0,0
31309,2,1,0,57,7,8,18,0,0,0,0,0,0
31310,2,1,0,303,45,23,91,13,0,0,0,0,0
31311,0,1,244,58,7,8,18,0,244,38,14,72,12
31312,2,1,0,57,7,8,18,0,0,0,0,0,0
31313,2,1,0,57,7,8,18,0,0,0,0,0,0
31314,2,1,0,53,8,8,19,0,0,0,0,0,0
31315,2,1,0,53,8,8,19,0,0,0,0,0,0
31316,2,1,0,53,8,8,19,0,0,0,0,0,0
31317,2,1,0,59,7,8,18,0,0,0,0,0,0
31318,2,1,0,56,7,8,18,0,0,0,0,0,0
31319,2,1,0,65,7,8,18,0,0,0,0,0,0
31320,2,1,0,48,7,7,17,0,0,0,0,0,0
31321,2,1,0,125,14,14,39,5,0,0,0,0,0
31322,0,1,67,57,7,8,18,0,67,7,5,20,4
31323,2,1,0,123,11,13,32,5,0,0,0,0,0
31324,0,1,61,61,7,8,18,0,61,4,4,13,4
31325,2,1,0,71,8,9,21,1,0,0,0,0,0
31326,0,1,4,66,7,8,18,0,4,1,0,2,0
31327,2,1,0,58,7,8,18,0,0,0,0,0,0
31328,2,1,0,91,7,9,21,1,0,0,0,0,0
31329,0,1,33,57,7,8,18,0,33,0,0,2,0
31330,2,1,0,59,7,8,18,0,0,0,0,0,0
31331,2,1,0,100,12,11,31,3,0,0,0,0,0
31332,0,1,43,56,7,8,18,0,43,5,2,12,2
31333,2,1,0,60,7,8,18,0,0,0,0,0,0
31334,2,1,0,295,47,24,92,13,0,0,0,0,0
31335,0,1,235,59,7,8,18,0,235,40,15,73,12
31336,2,1,0,75,8,9,22,1,0,0,0,0,0
31337,0,1,17,57,7,8,18,0,17,1,0,3,0
31338,2,1,0,58,7,8,18,0,0,0,0,0,0
31339,2,1,0,55,7,8,18,0,0,0,0,0,0
31340,2,1,0,56,7,8,18,0,0,0,0,0,0
31341,2,1,0,57,7,8,18,0,0,0,0,0,0
31342,2,1,0,67,7,9,19,0,0,0,0,0,0
31343,2,1,0,66,7,9,19,0,0,0,0,0,0
31344,2,1,0,67,7,9,19,0,0,0,0,0,0
31345,2,1,0,57,7,8,18,0,0,0,0,0,0
31346,2,1,0,338,44,26,96,13,0,0,0,0,0
31347,0,1,279,58,7,8,18,0,279,37,17,77,12
31348,2,1,0,57,7,8,18,0,0,0,0,0,0
31349,2,1,0,57,7,8,18,0,0,0,0,0,0
31350,2,1,0,53,8,8,19,0,0,0,0,0,0
31351,2,1,0,53,8,8,19,0,0,0,0,0,0
31352,2,1,0,53,8,8,19,0,0,0,0,0,0
31353,2,1,0,59,7,8,18,0,0,0,0,0,0
31354,2,1,0,56,7,8,18,0,0,0,0,0,0
31355,2,1,0,65,7,8,18,0,0,0,0,0,0
31356,2,1,0,48,7,7,17,0,0,0,0,0,0
31357,2,1,0,129,14,14,39,5,0,0,0,0,0
31358,0,1,71,57,7,8,18,0,71,7,5,20,4
31359,2,1,0,125,12,13,33,5,0,0,0,0,0
31360,0,1,63,61,7,8,18,0,63,5,4,14,4
31361,2,1,0,71,8,9,21,1,0,0,0,0,0
31362,0,1,4,66,7,8,18,0,4,1,0,2,0
31363,2,1,0,58,7,8,18,0,0,0,0,0,0
31364,2,1,0,91,7,9,21,1,0,0,0,0,0
31365,0,1,33,57,7,8,18,0,33,0,0,2,0
31366,2,1,0,59,7,8,18,0,0,0,0,0,0
31367,2,1,0,99,11,11,30,3,0,0,0,0,0
31368,0,1,42,56,7,8,18,0,42,4,2,11,2
31369,2,1,0,60,7,8,18,0,0,0,0,0,0
31370,2,1,0,302,45,27,95,13,0,0,0,0,0
31371,0,1,242,59,7,8,18,0,242,38,18,76,12
31372,2,1,0,75,8,9,22,1,0,0,0,0,0
31373,0,1,17,57,7,8,18,0,17,1,0,3,0
31374,2,1,0,58,7,8,18,0,0,0,0,0,0
31375,2,1,0,55,7,8,18,0,0,0,0,0,0
31376,2,1,0,56,7,8,18,0,0,0,0,0,0
31377,2,1,0,57,7,8,18,0,0,0,0,0,0
31378,2,1,0,67,7,9,19,0,0,0,0,0,0
31379,2,1,0,66,7,9,19,0,0,0,0,0,0
31380,2,1,0,67,7,9,19,0,0,0,0,0,0
31381,2,1,0,57,7,8,18,0,0,0,0,0,0
31382,2,1,0,306,42,22,87,13,0,0,0,0,0
31383,0,1,247,58,7,8,18,0,247,35,13,68,12
31384,2,1,0,57,7,8,18,0,0,0,0,0,0
31385,2,1,0,57,7,8,18,0,0,0,0,0,0
31386,2,1,0,53,8,8,19,0,0,0,0,0,0
31387,2,1,0,53,8,8,19,0,0,0,0,0,0
31388,2,1,0,53,8,8,19,0,0,0,0,0,0
31389,2,1,0,59,7,8,18,0,0,0,0,0,0
31390,2,1,0,56,7,8,18,0,0,0,0,0,0
31391,2,1,0,65,7,8,18,0,0,0,0,0,0
31392,2,1,0,48,7,7,17,0,0,0,0,0,0
31393,2,1,0,132,16,16,43,5,0,0,0,0,0
31394,0,1,74,57,7,8,18,0,74,9,7,24,4
31395,2,1,0,126,13,13,34,5,0,0,0,0,0
31396,0,1,64,61,7,8,18,0,64,6,4,15,4
31397,2,1,0,71,8,9,21,1,0,0,0,0,0
31398,0,1,4,66,7,8,18,0,4,1,0,2,0
31399,2,1,0,58,7,8,18,0,0,0,0,0,0
31400,2,1,0,91,7,9,21,1,0,0,0,0,0
31401,0,1,33,57,7,8,18,0,33,0,0,2,0
31402,2,1,0,59,7,8,18,0,0,0,0,0,0
31403,2,1,0,94,11,11,28,3,0,0,0,0,0
31404,0,1,37,56,7,8,18,0,37,4,2,9,2
31405,2,1,0,60,7,8,18,0,0,0,0,0,0
31406,2,1,0,319,43,24,92,13,0,0,0,0,0
31407,0,1,259,59,7,8,18,0,259,36,15,73,12
31408,2,1,0,75,8,9,22,1,0,0,0,0,0
31409,0,1,17,57,7,8,18,0,17,1,0,3,0
31410,2,1,0,58,7,8,18,0,0,0,0,0,0
31411,2,1,0,55,7,8,18,0,0,0,0,0,0
31412,2,1,0,56,7,8,18,0,0,0,0,0,0
31413,2,1,0,57,7,8,18,0,0,0,0,0,0
31414,2,1,0,67,7,9,19,0,0,0,0,0,0
31415,2,1,0,66,7,9,19,0,0,0,0,0,0
31416,2,1,0,67,7,9,19,0,0,0,0,0,0
31417,2,1,0,57,7,8,18,0,0,0,0,0,0
31418,2,1,0,313,47,25,96,13,0,0,0,0,0
31419,0,1,254,58,7,8,18,0,254,40,16,77,12
31420,2,1,0,57,7,8,18,0,0,0,0,0,0
31421,2,1,0,57,7,8,18,0,0,0,0,0,0
31422,2,1,0,53,8,8,19,0,0,0,0,0,0
31423,2,1,0,53,8,8,19,0,0,0,0,0,0
31424,2,1,0,53,8,8,19,0,0,0,0,0,0
31425,2,1,0,59,7,8,18,0,0,0,0,0,0
31426,2,1,0,56,7,8,18,0,0,0,0,0,0
31427,2,1,0,65,7,8,18,0,0,0,0,0,0
31428,2,1,0,48,7,7,17,0,0,0,0,0,0
31429,2,1,0,133,17,16,44,5,0,0,0,0,0
31430,0,1,75,57,7,8,18,0,75,10,7,25,4
31431,2,1,0,126,10,13,31,5,0,0,0,0,0
31432,0,1,64,61,7,8,18,0,64,3,4,12,4
